Report,Label,Feature,Sentence
report07.pdf.txt_sent.csv,Event,Shares traded by suspects vs total outstanding shares,"At 08:56:14 hrs, Lee used his securities account (20?0470723) with Phillip Securities to enter a sell order for 20 lots of Keda shares at $0.115."
report07.pdf.txt_sent.csv,Event,Number of trades that caused price to move up,"This selling price was $0.025 or 5 ""bids"" above the last done price of $0.090."
report07.pdf.txt_sent.csv,Event,,"At 08:56:36 hrs, John entered a buy order for 1 lot of Keda shares at $0.115 but this was withdrawn seven second later."
report08.pdf.sent.csv,,,Suspects Two dealers who are brothers namely Lim Kuo Fung (LKF) of Kim Eng
report08.pdf.sent.csv,,,That between 12 December 2001 and 17 September 2002 that the two persons mamed above may have collaborated with one another to create a false and misleading impression and or that they manipulated the price of following shares listed below. Amtek Engineering
report08.pdf.sent.csv,,,To provide an expert opinion on the transactions of shares listed below on the respective dates by the two brothers LKF and LKK.
report08.pdf.sent.csv,,,"To establish whether the consecutive entry of buy orders placed by LKK and LKF on 12 December 2001 between 15:54:09 hours to 16:01:48 hours for Amtek shares at prices ranging from $0.60 to $0.635 created a false and misleading appearance with respect to the market, in terms of Section 97 (1) of the SIA."
report08.pdf.sent.csv,,,"To establish whether the consecutive entry of buy orders placed by LKK and LKF on 10 January 2002 between 14:11:29 hours to 14:23:18 hours for Lankom shares at prices ranging from $0.355 to $0.37 created a false and misleading appearance with respect to the market, in terms of Section 97 (1) of the SIA."
report08.pdf.sent.csv,,,"To establish whether the consecutive amendment and withdrawal of orders placed by LKK and LKF on 17 September 2002 between 11:10:23 hours to 12:21:56 hours for Links Island shares at prices ranging from $0.245 to $0.255 created a false and misleading appearance with respect to the market, in terms of Section 97 (1) of the SIA."
report08.pdf.sent.csv,,,"To establish whether the consecutive amendment and withdrawal of orders placed by LKK on 27 June 2002 between 10:48:31 hours to 10:56:19 hours for Dayen shares at prices ranging from $0.69 to $0.70 created a false and misleading appearance with respect to the market, in terms of Section 97 (1) of the SIA."
report08.pdf.sent.csv,,,"To establish whether the consecutive amendment and withdrawal of orders placed by LKK on 3 July 2002 between 15:40:22 hours to 16:58:46 hours forStar Cruises shares at prices ranging from US$0.415 to US$0.43 created a false and misleading appearance with respect to the market, in terms of Section 97 (1) of the SIA. placed by LKK on 2 August 2002 between 12:14:31 hours to 12:28:28 hours for NOL shares at prices ranging from $0..875 to $0.90 created a false and misleading appearance with respect to the market, in terms of Section 97 (1) of the SIA."
report08.pdf.sent.csv,,,"To establish whether the Sime amendrnent and withdrawal of orders To establish whether the consecutive amendment and withdrawal of orders placed by LKK on 18 April 2002 between 16:05:17 hours to 16:21:54 hours for Integra2000 shares at prices ranging from $0.135 to $0.14 created a false and misleading appearance with respect to the market, in terms of Section 97 (1) of the SIA."
report08.pdf.sent.csv,,,"To establish whether the consecutive amendment and withdrawal of orders placed by LKK on 2 August 2002 between 16:01:05 hours to 16:46:09 hours for Citiraya shares at prices ranging from $0.415 to $0.44 created a false and misleading appearance with respect to the market, in terms of Section 97 (1) of the SIA. |"
report08.pdf.sent.csv,,,To establish whether the consecutive entry of buy orders placed by LKK and LKF on 12 December 2001 between 15:54:09 hours to 16:01:48 hours for Amtek shares at prices ranging from $0.60 to $0.635 is likely to have the effect of raising the price of Amtek shares in terms of Section 98 (1) of the SIA and whether it is likely to have induced the other market orders placed at $0.63 to $0.64 from 15:54:58 hours onwards.
report08.pdf.sent.csv,,,"To establish whether the consecutive entry of buy orders placed by LKK and Lankom shares at prices ranging from $0.355 to $0.37 is likely to have the effect of raising the price of Lankom shares, in terms of Section 98 (1) of the SIA and whether it is likely to have induced the other market orders placed from 14:12:53 onwards."
report08.pdf.sent.csv,,,"To establish whether the consecutive amendment and withdrawal of orders placed by LKK and LKF on 17 September 2002 between 11:10:23 hours to 12:21:56 hours for Links Island shares at prices ranging from $0.245 to $0.255, is likely to have the effect of raising the price of Links Island shares, in terms"
report08.pdf.sent.csv,,,"To establish whether the consecutive amendment and withdrawal of orders placed by LKK on 27 June 2002 between 10:48:31 hours to 10:56:19 hours for Dayen shares at prices ranging from $0.69 to $0.70 is likely to have the effect of raising the price of Dayen shares, in terms of Section 98 (1) of the SIA and whether it is likely to have induced the other market orders placed from 10:50:44 onwards."
report08.pdf.sent.csv,,,"To establish whether the consecutive amendment and withdrawal of orders placed by LKK on 3 July 2002 between 15:40:22 hours to 16:58:46 hours for Star Cruises shares at prices ranging from US$0.415 to US$0.43 is likely to have the effect of raising the price of Star Cruise shares, in terms of Section 98 (1) of the SIA and whether it is likely to have induced the other market orders placed from 15:43:13 onwards."
report08.pdf.sent.csv,,,"To establish whether the consecutive amendment and withdrawal of orders placed by LKK on 2 August 2002 between 12:14:31 hours to 12:28:28 hours for NOL shares at prices ranging from $0..875 to $0.90 is likely to have the effect of raising the price of NOL shares, in terms of Section 98 (1) of the SIA and whether it is likely to have induced the other market orders placed from 12:14:39 onwards."
report08.pdf.sent.csv,,,"To establish whether the consecutive amendment and withdrawal of orders placed by LKK on 16 April 2002 between 16:05:17 hours to 16:21:54 hours for Integra2000 shares at prices ranging from $0.135 to $0.14 is likely to have the effect of raising the price of Integra2000 shares, in terms of Section 98 (1) of the SIA and whether it is likely to have induced the other market orders placed from 16:05:17 onwards."
report08.pdf.sent.csv,,,"To establish whether the consecutive amendment and withdrawal of orders placed by LKK on 2 August 2002 between 16:01:05 hours to 16:46:09 hours for Citiraya shares at prices ranging from $0.415 to $0.44 is likely to have the effect of raising the price of Citiraya shares, in terms of Section 98 (1) of the SIA and whether it is likely to have induced the other market orders placed from 16:01:05 onwards."
report08.pdf.sent.csv,,,ANALYSIS Background on behalf of their broking house which acts as a principal and not an agent in the transaction with the sole purpose of making an absolute gain from the more volatile movements in a stock during the trading day.
report08.pdf.sent.csv,,,"Gains from proprietary trading less transactions costs, which is usually fixed at $$400.00 per stock, are shared equally between the proprietary trader and the stock broking company while losses are only borne lsy the proprietary trader."
report08.pdf.sent.csv,,,"Ail positions must be closed within the same trading day, no marred deals or off?"
report08.pdf.sent.csv,,,market transactions are permitted with the bulk of the trades being contra? positions.
report08.pdf.sent.csv,,,Collateral or a banker?s guarantee is provided by the proprietary trader to the stock broking company.
report08.pdf.sent.csv,,,"The usual practice is for a bankers? guarantee of S$$50,000/? for a trading limit of S$5mn."
report08.pdf.sent.csv,,,Proprietary trading involves cuse ul trading by remisiers and dealers representatives Acceptable trading practices include: a) to purchase a block of shares at the ask price and then enter a sell order one or more bids
report08.pdf.sent.csv,,,higher | b) olace a sell order one or mole bids higher than the current bid/offer and then accumulate as much of the stock but not exceeding the sell order below the sell orice.
report08.pdf.sent.csv,,,Occasionally the sell volume can be adjusted downward or upwards to match the volume of the stock that has been accumulated.
report08.pdf.sent.csv,,,It is usually not possible to influence a stock price unless the trader or those working in concert with him account for at least 70?80% of the trading volume for that particular day.
report08.pdf.sent.csv,,,A common but illegal practice is to create the impression of growing buying or selling interest in a stock that would either entice in new buyers or would encourage existing buyers to sell their stock.
report08.pdf.sent.csv,,,This is usually accomplished by the entry and withdrawal of buy or sell orders as they rex 4 the front of the queue.
report08.pdf.sent.csv,,,The withdrawn order is then re?entered at the same price go that it moves to the back of the queue.
report08.pdf.sent.csv,,,This would create an impression of buy or sell interests which does not actually exists.
report08.pdf.sent.csv,,,We would be looking for the latter two as possible indications of a breach of Section 97 (1) and Section 98 (1) of the Securities Industry Act (SIA) for this case.12 December 2001 ? Amtek Events
